name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_capacity,TripType,ChargeType,ControlRatio
B11000880,5,5092.142857142857,688178.0,170279.73333333334,122.66666666666667,528814.5333333297,171.0,1417.3933866666612,846.1032533333276,345.55680000000007,True,Office,V2B,0
B11000881,5,4996.349206349206,614473.0,157744.31818181818,113.63636363636364,477211.6341991371,217.0,1411.7567601731648,763.5386147186194,438.51360000000005,True,Office,V2B,0
B11000884,5,5010.555555555555,638212.0,137790.87860496316,99.26224010731056,523038.44936283265,290.08115358819583,1607.2479903420349,836.8615189805323,586.1959951710262,True,Office,V2B,0
B11000888,5,4732.3015873015875,321163.0,55238.35227272727,39.77272727272727,273304.8486652236,154.87301587301587,828.8517392496392,437.28775786435773,312.96739047619053,True,Office,V2B,0
B11000889,5,5092.142857142857,69626.0,19700.18894009214,14.183307731694807,56910.892985151775,36.0,196.98160000000115,91.05742877624284,72.74880000000002,True,Office,V2B,0
B11000890,5,4732.3015873015875,428444.0,53931.148904006186,38.85109599395324,389891.63189720357,215.0,1135.2593064247928,623.8266110355257,434.4720000000001,True,Office,V2B,0
B11000891,5,4992.936507936508,261548.0,75683.70758928571,54.48908730158729,196052.62847222024,61.13293650793654,541.939773611108,313.6842055555524,123.53743809523819,True,Office,V2B,0
B11000892,5,4992.936507936508,265416.0,64407.448107448334,46.39804639804656,210713.1416361447,71.0,570.9743589743641,337.1410266178315,143.47680000000003,True,Office,V2B,0
B11000893,5,4992.936507936508,157036.0,22557.4375,16.25,140631.55476190316,63.0,389.16463761904504,225.01048761904505,127.31040000000003,True,Office,V2B,0
B11000894,5,4903.174603174602,522968.0,113751.18055555556,81.94444444444444,420811.1230158783,126.90277777777777,1083.1943190476277,673.2977968254054,256.4451333333334,True,Office,V2B,0
B11000895,5,4903.174603174602,813434.0,210049.01315789478,151.31578947368422,617803.9214703483,187.41833751044277,1643.8067771094495,988.4862743525573,378.7349764411028,True,Office,V2B,0
B11000897,5,4732.3015873015875,156091.0,26818.771929824565,19.29824561403509,136528.99164578097,54.4126984126984,370.6579535505428,218.44638663324957,109.95718095238094,True,Office,V2B,0
B11000898,5,4732.3015873015875,156481.0,18520.0,13.333333333333334,144716.8888888905,52.4126984126984,369.1292698412724,231.54702222222483,105.91558095238094,True,Office,V2B,0
B11000899,5,4732.3015873015875,176183.0,12625.909090909092,9.090909090909092,170308.01154401037,67.75901875901879,433.5566072150054,272.4928184704166,136.92742510822518,True,Office,V2B,0
B11000900,5,4732.3015873015875,199893.0,16522.745098039217,11.895424836601308,189823.77889822592,64.0,462.16362532212884,303.7180462371615,129.33120000000002,True,Office,V2B,0
B11000901,5,4732.3015873015875,203306.0,18520.0,13.333333333333334,191617.30793651042,70.23809523809524,480.19150222222623,306.5876926984167,141.9371428571429,True,Office,V2B,0
B11000902,5,4732.3015873015875,212896.0,26073.706004140735,18.771566597653518,194659.80400275814,63.77777777777778,481.6573504485814,311.45568640441303,128.88213333333337,True,Office,V2B,0
B11000903,5,4732.3015873015875,225985.0,27780.0,20.0,205745.4285714265,68.4761904761905,511.0693714285682,329.19268571428245,138.37668571428577,True,Office,V2B,0
B11000904,5,4732.3015873015875,1551014.0,329125.8870967742,237.09677419354838,1236960.3556067697,367.0,3149.6169431643802,1979.1365689708316,741.6336000000001,True,Office,V2B,0
B11000905,5,4732.3015873015875,189352.0,33336.0,24.0,163537.6126984125,61.77777777777778,437.10071365079335,261.66018031746,124.84053333333335,True,Office,V2B,0
B11000906,5,4732.3015873015875,218778.0,58400.55370985608,42.045035068290915,176357.45736434145,62.272794389073454,490.6427319306024,282.17193178294633,125.84086290143966,True,Office,V2B,0
B11000907,5,4732.3015873015875,217677.0,16341.176470588234,11.76470588235294,207925.1661998102,69.49206349206352,501.99218076563477,332.6802659196963,140.42956190476198,True,Office,V2B,0
B11000908,5,4732.3015873015875,793546.0,129101.99708454814,93.00291545189506,674244.8153547018,256.39682539682536,1769.9985842565416,1078.791704567523,518.1267047619048,True,Office,V2B,0
B11000909,5,4732.3015873015875,1594731.0,470763.9130434784,339.13043478260875,1199434.4893029795,639.8971704623879,3822.155906694292,1919.0951828847674,1293.1042020703937,True,Office,V2B,0
B11000910,5,4732.3015873015875,1356176.0,296916.8674698795,214.4578313253012,1072870.3111493543,346.0,2804.4519484413768,1716.592497838967,699.1968000000002,True,Office,V2B,0
B11000912,5,5061.825396825397,108625.0,14196.988636363634,10.227272727272727,101246.09090908962,60.0,309.3951545454525,161.9937454545434,121.24800000000002,True,Office,V2B,0
B11000916,5,4741.428571428572,256068.0,55145.07583774256,39.702135998432325,207085.5579071107,59.0,529.0353840485946,331.3368926513771,119.22720000000002,True,Office,V2B,0
B11000917,5,4741.428571428572,1403183.0,302869.0909090909,218.18181818181816,1126034.145743164,437.4386724386724,3080.903429725859,1801.6546331890625,883.9760692640695,True,Office,V2B,0
B11000919,5,5061.825396825397,328900.0,58339.194352159495,42.02657807308972,278859.2183462541,96.42857142857142,723.6347825765979,446.17474935400656,194.86285714285717,True,Office,V2B,0
B11000920,5,4741.428571428572,304060.0,64299.552238805976,46.26865671641791,246147.27410566522,62.0,609.2521042407061,393.8356385690644,125.28960000000002,True,Office,V2B,0
B11000921,5,4741.428571428572,237060.0,48842.31481481481,35.18518518518518,196097.0079365054,84.39682539682536,554.758021164017,313.7552126984086,170.54910476190472,True,Office,V2B,0
B11000922,5,4741.428571428572,754153.0,182773.08333333334,131.66666666666669,586749.9460317492,149.78333333333333,1483.1904069841323,938.7999136507989,302.68216000000007,True,Office,V2B,0
B11000923,5,4741.428571428572,395363.0,72635.75581395348,52.32558139534884,335477.64968623384,138.47619047619048,917.4748321890041,536.7642394979741,279.8326857142858,True,Office,V2B,0
B11000924,5,4741.428571428572,315145.0,43401.56250000001,31.25,281959.2569444454,113.6875,744.3432611111127,451.1348111111127,229.73970000000006,True,Office,V2B,0
B11000926,5,4741.428571428572,206001.0,19830.714285714283,14.285714285714285,193189.88888888774,76.3174603174603,496.6832888888871,309.1038222222204,154.2223238095238,True,Office,V2B,0
B11000927,5,4741.428571428572,1534285.0,85933.09523809524,61.904761904761905,1461611.142857157,466.55555555555554,3399.2742476190706,2338.5778285714514,942.8154666666668,True,Office,V2B,0
B11000929,5,4741.428571428572,872149.0,204917.38095238095,147.61904761904762,696686.5238095202,326.6190476190476,2044.7540190476134,1114.6984380952324,660.0317714285715,True,Office,V2B,0
B11000930,5,5061.825396825397,1122195.0,283710.6382978724,204.2553191489362,861178.2826747678,409.17460317460313,2575.2984818642285,1377.8852522796285,826.8600380952382,True,Office,V2B,0
B11000931,5,5010.555555555556,853063.0,162406.15384615384,116.92307692307692,707655.6058608023,224.83076923076922,1802.125449377284,1132.2489693772839,454.3380184615385,True,Office,V2B,0
B11000932,5,4996.349206349206,419539.0,112442.85714285714,80.95238095238095,318475.99999999633,121.76190476190476,907.3085333333274,509.56159999999414,246.05645714285717,True,Office,V2B,0
B11000933,5,5092.142857142857,598227.0,154724.05063291139,111.39240506329114,455250.3692987744,136.4126984126984,1209.7848908177618,728.4005908780391,275.662780952381,True,Office,V2B,0
B11000934,5,5061.825396825397,417084.0,108503.90625000001,78.125,321301.65575397096,147.52777777777777,958.878657539687,514.0826492063536,298.12413333333336,True,Office,V2B,0
B11000935,5,4741.428571428572,251634.0,53421.923076923085,38.46153846153846,204359.6959706952,60.0,524.4927443223431,326.97551355311236,121.24800000000002,True,Office,V2B,0
B11000936,5,4741.428571428572,181845.0,39354.15000000001,28.333333333333336,148415.3738095225,53.0,402.8586647619027,237.46459809523603,107.10240000000002,True,Office,V2B,0
B11000938,5,4741.428571428572,234989.0,48761.712765957454,35.1063829787234,192307.66987503844,57.0,493.1917015872956,307.6922718000615,115.18560000000002,True,Office,V2B,0
B11000939,5,4741.428571428572,217142.0,44805.48387096775,32.25806451612903,178290.41013824916,50.809523809523824,453.19860645161344,285.26465622119866,102.67588571428577,True,Office,V2B,0
B11000942,5,4741.428571428572,201956.0,40438.36708860759,29.11392405063291,167199.8868796489,57.0,442.38263419731163,267.51981900743823,115.18560000000002,True,Office,V2B,0
B11000943,5,4741.428571428572,206333.0,42346.64634146341,30.48780487804878,169769.35423926203,56.0,446.91162044135586,271.63096678281926,113.16480000000001,True,Office,V2B,0
B11000944,5,4741.428571428572,257487.0,53450.8780487805,38.48238482384824,210336.8672086768,60.0,534.0932205962135,336.5389875338829,121.24800000000002,True,Office,V2B,0
B11000945,5,4741.428571428572,205860.0,44584.22222222223,32.098765432098766,167159.75837742432,53.0,439.5333220458543,267.45561340387894,107.10240000000002,True,Office,V2B,0
B11000949,5,4741.428571428572,216787.0,45607.97014925374,32.83582089552239,177586.43733712437,57.809523809523824,467.243367543237,284.13829973939903,116.82148571428577,True,Office,V2B,0
B11000950,5,4741.428571428572,200459.0,42273.0,30.434782608695652,164142.9171842678,54.0,433.7736066252633,262.6286674948285,109.12320000000003,True,Office,V2B,0
B11000952,5,4741.428571428572,261435.0,55079.84482758621,39.6551724137931,212728.6444991745,58.0,535.960162233162,340.3658311986792,117.20640000000002,True,Office,V2B,0
B11000953,5,4741.428571428572,188501.0,39176.07692307692,28.205128205128204,155299.67399267363,54.0,415.6667809523804,248.4794783882778,109.12320000000003,True,Office,V2B,0
B11000954,5,5010.555555555556,320872.0,56659.18367346938,40.816326530612244,271364.56462585443,80.42857142857142,677.162340136061,434.1833034013671,162.53005714285715,True,Office,V2B,0
B11000955,5,5010.555555555556,289969.0,49361.818621757695,35.559427022841696,247825.80236159984,82.4761904761905,634.3071524583895,396.52128377855973,166.66788571428577,True,Office,V2B,0
B11000956,5,5010.555555555556,342849.0,56554.259259259255,40.74074074074074,294203.82010581624,100.6825396825397,754.5002031745971,470.726112169306,203.45927619047626,True,Office,V2B,0
B11000957,5,5010.555555555556,320324.0,54083.766233766226,38.96103896103896,273920.6392496449,83.0,683.155266955276,438.2730227994318,167.72640000000004,True,Office,V2B,0
B11000958,5,5010.555555555556,287436.0,37517.56756756757,27.027027027027028,257497.65293865575,93.0,655.9036176748223,411.9962447018492,187.93440000000004,True,Office,V2B,0
B11000959,5,5010.555555555556,277688.0,42590.965909090904,30.681818181818183,242643.02615439947,86.0,624.4778691197665,388.2288418470392,173.78880000000004,True,Office,V2B,0
B11000960,5,5010.555555555556,300285.0,51142.36842105263,36.8421052631579,256859.8554720126,97.0,680.3881055973255,410.9757687552202,196.01760000000004,True,Office,V2B,0
B11000961,5,5010.555555555556,275589.0,54638.248217161316,39.360478490913316,231996.354037265,104.88313779618127,661.0068606395182,371.194166459624,211.94784485852315,True,Office,V2B,0
B11000962,5,5010.555555555556,282835.0,51528.37981859408,37.12018140589568,241823.92925169747,101.17437641723356,665.2597886621263,386.91828680271595,204.45317986394562,True,Office,V2B,0
B11000963,5,5010.555555555556,304634.0,44302.65957446808,31.914893617021278,268083.42654508934,102.42857142857142,700.5700757852129,428.933482472143,206.98765714285716,True,Office,V2B,0
B11000964,5,5010.555555555556,302007.0,42720.283846872124,30.77497665732963,267267.5652661086,92.4761904761905,677.1295737068197,427.6281044257738,186.8758857142858,True,Office,V2B,0
B11000965,5,5010.555555555556,291692.0,47197.1,34.0,251791.8638095274,81.0,634.9017820952438,402.8669820952438,163.68480000000002,True,Office,V2B,0
B11000966,5,5010.555555555556,260838.0,37858.63636363636,27.272727272727273,230332.82539682393,77.96825396825395,582.4998591630567,368.5325206349183,157.5582476190476,True,Office,V2B,0
B11000967,5,5010.555555555556,285242.0,35460.255026455074,25.544973544973583,257500.0435978859,98.0,663.3807977989457,412.00006975661745,198.03840000000002,True,Office,V2B,0
B11000968,5,5010.555555555556,233078.0,34785.79196217494,25.059101654846337,205488.6670043825,81.0,544.9465726443643,328.781867207012,163.68480000000002,True,Office,V2B,0
B11000969,5,5010.555555555556,237005.0,35121.867469879515,25.30120481927711,209677.3507362765,102.15873015873018,594.8357616370213,335.4837611780424,206.44236190476198,True,Office,V2B,0
B11000970,5,5010.555555555556,236954.0,39661.42857142857,28.571428571428573,204834.65079365304,77.0,542.0513269841306,327.7354412698449,155.60160000000002,True,Office,V2B,0
B11000971,5,5010.555555555556,220916.0,30847.777777777774,22.22222222222222,197055.88888889246,72.0,508.2314666666724,315.2894222222279,145.49760000000003,True,Office,V2B,0
B11000972,5,5010.555555555556,255331.0,37373.26923076923,26.923076923076923,225711.76862027234,77.0,572.5288913308973,361.1388297924358,155.60160000000002,True,Office,V2B,0
B11000973,5,5010.555555555556,258905.0,36212.60869565217,26.08695652173913,230446.5369220204,84.0,592.7660069013195,368.71445907523264,169.74720000000002,True,Office,V2B,0
B11000974,5,5010.555555555556,270978.0,39661.428571428565,28.57142857142857,239032.90476190735,85.0,612.9349333333375,382.4526476190518,171.76800000000003,True,Office,V2B,0
B11000975,5,5010.555555555556,278576.0,50174.096385542165,36.144578313253014,236118.44979919266,78.0,607.5685461847324,377.7895196787083,157.62240000000003,True,Office,V2B,0
B11000976,5,5010.555555555556,279622.0,36530.26315789473,26.315789473684212,250864.36090225304,91.0,639.9863037593943,401.3829774436049,183.89280000000002,True,Office,V2B,0
B11000977,5,5010.555555555556,269886.0,42540.08064516129,30.64516129032258,234762.20455709135,88.0,615.8450885816687,375.6195272913462,177.83040000000003,True,Office,V2B,0
B11000978,5,5010.555555555556,216622.0,35609.17533296842,25.652253238460126,188488.39354132788,65.85714285714283,488.1982934501056,301.5814296661246,133.08411428571426,True,Office,V2B,0
B11000979,5,5010.555555555556,263554.0,44910.73529411764,32.35294117647059,226091.05135387054,80.0,588.8361527544282,361.74568216619286,161.66400000000004,True,Office,V2B,0
B11000980,5,5010.555555555556,238064.0,34703.75,25.0,211026.39682539678,77.0,545.6188349206349,337.64223492063485,155.60160000000002,True,Office,V2B,0
B11000981,5,5010.555555555556,241808.0,39923.73960695394,28.760393046107367,210108.74905517205,73.0,542.7420961451159,336.1739984882753,147.5184,True,Office,V2B,0
B11000982,5,5010.555555555556,334500.0,49681.15789473684,35.78947368421053,292830.7814536331,90.0,721.9275661152867,468.529250325813,181.87200000000004,True,Office,V2B,0
B11000983,5,5010.555555555556,235419.0,34703.74999999999,24.999999999999996,208440.5317460316,74.4761904761905,536.3813365079363,333.5048507936506,150.5014857142858,True,Office,V2B,0
B11000984,5,5010.555555555556,266314.0,42535.44513457554,30.641821946169753,231977.6183574867,147.0,730.6110233264301,371.16418937197875,297.05760000000004,True,Office,V2B,0
B11000985,5,5010.555555555556,296023.0,44420.799999999996,32.0,259755.154920632,97.42857142857142,677.2919050158683,415.6082478730112,196.88365714285715,True,Office,V2B,0
B11000986,5,5010.555555555556,243375.0,40628.78048780488,29.26829268292683,210960.00193573,75.0,549.0472226093632,337.536003097168,151.56000000000003,True,Office,V2B,0
B11000987,5,5061.825396825397,326520.0,58792.235294117636,42.35294117647059,275422.58450047014,84.4761904761905,694.5620915032733,440.67613520075224,170.7094857142858,True,Office,V2B,0
B11000988,5,5061.825396825397,297757.0,46829.15662650602,33.734939759036145,258717.19143239709,97.0,677.8446243641246,413.94750629183534,196.01760000000004,True,Office,V2B,0
B11000989,5,5061.825396825397,277181.0,50785.9756097561,36.58536585365854,235424.19434766032,78.90243902439025,609.0637841269883,376.6787109562565,159.44604878048784,True,Office,V2B,0
B11000990,5,5061.825396825397,288310.0,49973.399999999994,36.0,246617.84761905653,95.0,658.4645561904905,394.58855619049046,191.97600000000003,True,Office,V2B,0
B11000991,5,5061.825396825397,338905.0,57509.07142857143,41.42857142857143,289758.4158730214,102.0,751.2707796825487,463.6134653968343,206.12160000000003,True,Office,V2B,0
